#{"t_start": 1614187358.8486652, "env_id": "dVRLReach-v0"}
r,l,t,is_success
-4.0,30,5829.336893,1.0
-30.0,30,5830.742331,0.0
-30.0,30,5832.165213,0.0
-30.0,30,5833.529817,0.0
-30.0,30,5834.956632,0.0
-30.0,30,5836.369944,0.0
-15.0,30,5837.769343,1.0
-30.0,30,5839.132361,0.0
-30.0,30,5840.499787,0.0
-30.0,30,5841.844124,0.0
-13.0,30,5843.322573,1.0
-7.0,30,5844.814193,1.0
-30.0,30,5846.224036,0.0
-30.0,30,5847.621625,0.0
-30.0,30,5849.025351,0.0
-30.0,30,5850.411968,0.0
-30.0,30,5851.904309,0.0
-30.0,30,5853.336185,0.0
-13.0,30,5854.725062,1.0
-8.0,30,5856.101676,1.0
-30.0,30,5857.475133,0.0
-30.0,30,5858.938142,0.0
-11.0,30,5860.307291,1.0
-8.0,30,5861.724493,1.0
-30.0,30,5863.114939,0.0
-30.0,30,5864.516546,0.0
-6.0,30,5865.956626,1.0
-4.0,30,5867.368229,1.0
-8.0,30,5868.74022,1.0
-30.0,30,5870.114528,0.0
-7.0,30,5871.524476,1.0
-30.0,30,5872.902367,0.0
-9.0,30,5874.317209,1.0
-7.0,30,5883.205294,1.0
-30.0,30,5884.633238,0.0
-8.0,30,5886.088202,1.0
-30.0,30,5887.492399,0.0
-9.0,30,5888.925812,1.0
-30.0,30,5890.328151,0.0
-30.0,30,5891.755396,0.0
-7.0,30,5893.206738,1.0
-14.0,30,5894.719124,1.0
-30.0,30,5896.162998,0.0
-8.0,30,5897.61682,1.0
-30.0,30,5899.078822,0.0
-11.0,30,5900.542577,1.0
-8.0,30,5902.06523,1.0
-30.0,30,5903.555486,0.0
-30.0,30,5904.99529,0.0
-13.0,30,5906.453194,1.0
-30.0,30,5907.934517,0.0
-9.0,30,5909.378329,1.0
-10.0,30,5910.815764,1.0
-30.0,30,5912.27085,0.0
-30.0,30,5913.661453,0.0
-30.0,30,5915.143939,0.0
-30.0,30,5916.610047,0.0
-11.0,30,5918.061305,1.0
-30.0,30,5919.484605,0.0
-30.0,30,5920.925722,0.0
-30.0,30,5922.377987,0.0
-30.0,30,5923.778984,0.0
-30.0,30,5925.231632,0.0
-7.0,30,5926.661279,1.0
-30.0,30,5928.114474,0.0
-13.0,30,5929.508311,1.0
-7.0,30,5930.997322,1.0
-30.0,30,5932.445269,0.0
-10.0,30,5933.931463,1.0
-30.0,30,5935.373815,0.0
-11.0,30,5936.802882,1.0
-30.0,30,5938.279281,0.0
-30.0,30,5939.783011,0.0
-9.0,30,5941.30598,1.0
-30.0,30,5942.8611,0.0
-10.0,30,5944.382419,1.0
-3.0,30,5945.855294,1.0
-14.0,30,5947.406316,1.0
-8.0,30,5948.863096,1.0
-30.0,30,5950.327139,0.0
-30.0,30,5951.806829,0.0
-5.0,30,5953.290174,1.0
-10.0,30,5954.827016,1.0
-5.0,30,5956.356039,1.0
-10.0,30,5957.821101,1.0
-30.0,30,5959.290263,0.0
-30.0,30,5960.720649,0.0
-8.0,30,5962.21432,1.0
-9.0,30,5963.699209,1.0
-10.0,30,5965.240537,1.0
-30.0,30,5966.701849,0.0
-9.0,30,5968.137938,1.0
-30.0,30,5969.599306,0.0
-30.0,30,5971.069702,0.0
-10.0,30,5972.55234,1.0
-8.0,30,5974.077409,1.0
-30.0,30,5975.593455,0.0
-8.0,30,5977.111442,1.0
-30.0,30,5978.645315,0.0
-30.0,30,5980.156003,0.0
-30.0,30,5981.694981,0.0
-7.0,30,5983.237509,1.0
-9.0,30,5984.776104,1.0
-30.0,30,5986.318852,0.0
-30.0,30,5987.909027,0.0
-30.0,30,5989.488652,0.0
-30.0,30,5991.060663,0.0
-30.0,30,5992.632247,0.0
-14.0,30,5994.240377,1.0
-30.0,30,5995.795283,0.0
-11.0,30,5997.305277,1.0
-30.0,30,5998.894634,0.0
-3.0,30,6000.414897,1.0
-30.0,30,6001.921002,0.0
-30.0,30,6003.448594,0.0
-30.0,30,6004.986981,0.0
-9.0,30,6006.532395,1.0
-7.0,30,6008.089756,1.0
-10.0,30,6009.636695,1.0
-6.0,30,6011.161249,1.0
-30.0,30,6012.726634,0.0
-8.0,30,6014.267373,1.0
-9.0,30,6015.857871,1.0
-30.0,30,6017.35361,0.0
-9.0,30,6018.926449,1.0
-30.0,30,6020.474878,0.0
-30.0,30,6022.00828,0.0
-6.0,30,6023.607491,1.0
-30.0,30,6025.24013,0.0
-30.0,30,6026.869088,0.0
-30.0,30,6028.564663,0.0
-8.0,30,6030.251745,1.0
-30.0,30,6031.905074,0.0
-11.0,30,6033.513684,1.0
-6.0,30,6035.076158,1.0
-14.0,30,6036.65034,1.0
-8.0,30,6038.388998,1.0
-30.0,30,6040.036579,0.0
-30.0,30,6041.676745,0.0
-9.0,30,6043.322031,1.0
-30.0,30,6044.948514,0.0
-30.0,30,6046.55528,0.0
-30.0,30,6048.182976,0.0
-8.0,30,6049.826977,1.0
-30.0,30,6051.399047,0.0
-30.0,30,6052.985783,0.0
-30.0,30,6054.68031,0.0
-12.0,30,6056.405873,1.0
-30.0,30,6058.031162,0.0
-7.0,30,6059.696003,1.0
-30.0,30,6061.479996,0.0
-5.0,30,6063.289248,1.0
-30.0,30,6065.08958,0.0
-9.0,30,6066.838457,1.0
-8.0,30,6068.572393,1.0
-25.0,30,6070.209382,0.0
-30.0,30,6071.879709,0.0
-30.0,30,6073.510095,0.0
-7.0,30,6075.14508,1.0
-30.0,30,6076.795664,0.0
-8.0,30,6078.494216,1.0
-30.0,30,6080.094841,0.0
-30.0,30,6081.786722,0.0
-14.0,30,6083.370671,1.0
-30.0,30,6084.959338,0.0
-9.0,30,6086.700189,1.0
-4.0,30,6088.389627,1.0
-30.0,30,6090.05326,0.0
-30.0,30,6091.721901,0.0
-30.0,30,6093.424571,0.0
-30.0,30,6095.054196,0.0
-3.0,30,6096.687062,1.0
-30.0,30,6098.367488,0.0
-30.0,30,6100.075933,0.0
-6.0,30,6101.762811,1.0
-7.0,30,6103.434661,1.0
-30.0,30,6105.086512,0.0
-4.0,30,6106.72975,1.0
-8.0,30,6108.521041,1.0
-13.0,30,6110.17723,1.0
-11.0,30,6111.805311,1.0
-30.0,30,6113.452735,0.0
-30.0,30,6115.014025,0.0
-30.0,30,6116.560005,0.0
-4.0,30,6118.262884,1.0
-5.0,30,6119.958534,1.0
-7.0,30,6121.693688,1.0
-30.0,30,6123.308065,0.0
-30.0,30,6124.888207,0.0
-30.0,30,6126.504043,0.0
-30.0,30,6128.187068,0.0
-30.0,30,6129.797248,0.0
-7.0,30,6131.576078,1.0
-30.0,30,6133.264841,0.0
-30.0,30,6134.926003,0.0
-30.0,30,6136.551188,0.0
-30.0,30,6138.193697,0.0
-13.0,30,6139.839179,1.0
-7.0,30,6141.505782,1.0
-30.0,30,6143.124095,0.0
-13.0,30,6144.74105,1.0
-13.0,30,6146.423418,1.0
-30.0,30,6148.034536,0.0
-30.0,30,6149.643691,0.0
-30.0,30,6151.235047,0.0
-30.0,30,6152.847317,0.0
-10.0,30,6154.492108,1.0
-30.0,30,6156.113918,0.0
-13.0,30,6157.750162,1.0
-3.0,30,6159.341359,1.0
-9.0,30,6161.005077,1.0
-9.0,30,6162.657277,1.0
-30.0,30,6164.26537,0.0
-9.0,30,6165.889194,1.0
-30.0,30,6167.521466,0.0
-30.0,30,6169.11761,0.0
-9.0,30,6170.826474,1.0
-12.0,30,6172.494073,1.0
-30.0,30,6174.107516,0.0
-30.0,30,6175.71559,0.0
-30.0,30,6177.340633,0.0
-30.0,30,6178.961129,0.0
-7.0,30,6180.560769,1.0
-9.0,30,6182.268298,1.0
-5.0,30,6183.913034,1.0
-6.0,30,6185.522426,1.0
-11.0,30,6187.168911,1.0
-9.0,30,6188.803719,1.0
-2.0,30,6190.442814,1.0
-10.0,30,6192.099709,1.0
-25.0,30,6193.734947,0.0
-6.0,30,6195.344906,1.0
-30.0,30,6197.002884,0.0
-30.0,30,6198.693017,0.0
-17.0,30,6200.429156,0.0
-13.0,30,6202.120856,1.0
-30.0,30,6203.672918,0.0
-11.0,30,6205.251906,1.0
-30.0,30,6206.824077,0.0
-10.0,30,6208.47953,1.0
-12.0,30,6210.143965,1.0
-30.0,30,6211.794823,0.0
-30.0,30,6213.421188,0.0
-11.0,30,6215.020364,1.0
-30.0,30,6216.689682,0.0
-30.0,30,6218.281661,0.0
-7.0,30,6219.966211,1.0
-30.0,30,6221.592783,0.0
-10.0,30,6223.261693,1.0
-30.0,30,6224.861234,0.0
-30.0,30,6226.48696,0.0
-30.0,30,6228.147341,0.0
-30.0,30,6229.825981,0.0
-11.0,30,6231.512847,1.0
-10.0,30,6233.066542,1.0
-30.0,30,6234.718752,0.0
-11.0,30,6236.211068,1.0
-11.0,30,6237.754731,1.0
-10.0,30,6239.304894,1.0
-9.0,30,6240.879214,1.0
-9.0,30,6242.468459,1.0
-7.0,30,6244.052843,1.0
-4.0,30,6245.575291,1.0
-7.0,30,6247.125048,1.0
-5.0,30,6248.694973,1.0
-30.0,30,6250.259622,0.0
-4.0,30,6251.783823,1.0
-7.0,30,6253.351092,1.0
-3.0,30,6254.865258,1.0
-8.0,30,6256.472677,1.0
-4.0,30,6258.016658,1.0
-30.0,30,6259.463023,0.0
-6.0,30,6260.921711,1.0
-5.0,30,6262.382924,1.0
-9.0,30,6263.846543,1.0
-6.0,30,6265.336231,1.0
-4.0,30,6266.823473,1.0
-7.0,30,6268.328497,1.0
-30.0,30,6269.772598,0.0
-9.0,30,6271.22496,1.0
-9.0,30,6272.683352,1.0
-30.0,30,6274.184377,0.0
-30.0,30,6275.665521,0.0
-30.0,30,6277.150799,0.0
-7.0,30,6278.626573,1.0
-30.0,30,6280.038859,0.0
-10.0,30,6281.491457,1.0
-30.0,30,6283.0513,0.0
-6.0,30,6284.547962,1.0
-30.0,30,6285.996601,0.0
-12.0,30,6287.450611,1.0
-13.0,30,6288.929928,1.0
-30.0,30,6290.474966,0.0
-30.0,30,6291.93236,0.0
-30.0,30,6293.399761,0.0
-30.0,30,6294.884531,0.0
-30.0,30,6296.36296,0.0
-9.0,30,6298.028161,1.0
-12.0,30,6299.558759,1.0
-8.0,30,6301.087002,1.0
-30.0,30,6302.620163,0.0
-9.0,30,6304.212335,1.0
-30.0,30,6305.691602,0.0
-15.0,30,6307.18747,1.0
-10.0,30,6308.66761,1.0
-30.0,30,6310.076701,0.0
-13.0,30,6311.557932,1.0
-4.0,30,6312.98422,1.0
-30.0,30,6314.444238,0.0
-13.0,30,6315.944794,1.0
-9.0,30,6317.442472,1.0
-9.0,30,6318.904425,1.0
-12.0,30,6320.31045,1.0
-30.0,30,6321.784795,0.0
-6.0,30,6323.25216,1.0
-12.0,30,6324.797969,1.0
-7.0,30,6326.271414,1.0
-30.0,30,6327.780681,0.0
-30.0,30,6329.210501,0.0
-9.0,30,6330.736771,1.0
-30.0,30,6332.171091,0.0
-6.0,30,6333.566388,1.0
-30.0,30,6335.008394,0.0
-8.0,30,6336.480559,1.0
-8.0,30,6337.985163,1.0
-9.0,30,6339.484635,1.0
-10.0,30,6340.94405,1.0
-30.0,30,6342.426867,0.0
-30.0,30,6343.947297,0.0
-10.0,30,6345.449444,1.0
-9.0,30,6346.913689,1.0
-30.0,30,6348.355021,0.0
-9.0,30,6349.931066,1.0
-5.0,30,6351.480402,1.0
-30.0,30,6352.949507,0.0
-30.0,30,6354.464778,0.0
-7.0,30,6355.954932,1.0
-16.0,30,6357.513161,1.0
-30.0,30,6358.972153,0.0
-8.0,30,6360.462536,1.0
-9.0,30,6361.936785,1.0
-30.0,30,6363.388258,0.0
-30.0,30,6364.855603,0.0
-7.0,30,6366.317681,1.0
-11.0,30,6367.803131,1.0
-7.0,30,6369.319792,1.0
-30.0,30,6370.807252,0.0
-30.0,30,6372.263412,0.0
-9.0,30,6373.836076,1.0
-5.0,30,6375.404774,1.0
-30.0,30,6377.150691,0.0
-5.0,30,6378.902303,1.0
-30.0,30,6380.635833,0.0
-30.0,30,6382.374396,0.0
-6.0,30,6384.111855,1.0
-30.0,30,6385.866174,0.0
-7.0,30,6387.791674,1.0
-30.0,30,6389.539989,0.0
-30.0,30,6391.477986,0.0
-30.0,30,6393.5856,0.0
-8.0,30,6395.640784,1.0
-30.0,30,6397.545029,0.0
-7.0,30,6399.368774,1.0
-30.0,30,6401.090384,0.0
-14.0,30,6402.877991,1.0
-3.0,30,6404.568845,1.0
-7.0,30,6414.422771,1.0
-6.0,30,6416.202248,1.0
-7.0,30,6417.970045,1.0
-30.0,30,6419.769808,0.0
-30.0,30,6421.583665,0.0
-10.0,30,6423.396843,1.0
-6.0,30,6425.241349,1.0
-9.0,30,6427.027711,1.0
-4.0,30,6428.839708,1.0
-7.0,30,6430.676206,1.0
-13.0,30,6432.545873,1.0
-30.0,30,6434.349033,0.0
-30.0,30,6436.15103,0.0
-30.0,30,6437.935885,0.0
-30.0,30,6439.742859,0.0
-10.0,30,6441.651917,1.0
-6.0,30,6443.424855,1.0
-8.0,30,6445.522673,1.0
-30.0,30,6447.302479,0.0
-4.0,30,6449.127259,1.0
-2.0,30,6450.935715,1.0
-11.0,30,6452.856649,1.0
-30.0,30,6454.791914,0.0
-4.0,30,6456.73763,1.0
-30.0,30,6458.628425,0.0
-7.0,30,6460.496179,1.0
-30.0,30,6462.356589,0.0
-30.0,30,6464.240787,0.0
-30.0,30,6466.119351,0.0
-30.0,30,6468.029835,0.0
-6.0,30,6469.967732,1.0
-30.0,30,6471.981461,0.0
-30.0,30,6473.889165,0.0
-30.0,30,6475.97106,0.0
-6.0,30,6477.876669,1.0
-5.0,30,6479.837179,1.0
-30.0,30,6481.841548,0.0
-30.0,30,6483.726053,0.0
-30.0,30,6485.528798,0.0
-8.0,30,6487.436234,1.0
-9.0,30,6489.140144,1.0
-30.0,30,6490.852387,0.0
-30.0,30,6492.536732,0.0
-11.0,30,6494.237259,1.0
-10.0,30,6495.953468,1.0
-30.0,30,6497.753016,0.0
-30.0,30,6499.356287,0.0
-7.0,30,6501.181055,1.0
-30.0,30,6502.950234,0.0
-30.0,30,6505.183661,0.0
-30.0,30,6507.210105,0.0
-30.0,30,6509.08972,0.0
-11.0,30,6510.920619,1.0
-30.0,30,6512.640319,0.0
-7.0,30,6514.295793,1.0
-6.0,30,6516.112292,1.0
-30.0,30,6517.982528,0.0
-15.0,30,6519.780409,1.0
-30.0,30,6521.517292,0.0
-30.0,30,6523.132328,0.0
-9.0,30,6524.813471,1.0
-30.0,30,6526.384025,0.0
-7.0,30,6528.009579,1.0
-30.0,30,6529.650055,0.0
-4.0,30,6531.242747,1.0
-9.0,30,6532.837157,1.0
-8.0,30,6534.415967,1.0
-8.0,30,6536.158895,1.0
-9.0,30,6537.911252,1.0
-7.0,30,6539.554916,1.0
-9.0,30,6541.378684,1.0
-9.0,30,6543.115083,1.0
-30.0,30,6544.819356,0.0
-30.0,30,6546.485293,0.0
-14.0,30,6548.098907,1.0
-30.0,30,6549.80484,0.0
-30.0,30,6551.788256,0.0
-8.0,30,6553.705828,1.0
-7.0,30,6555.411698,1.0
-7.0,30,6557.127171,1.0
-11.0,30,6558.83897,1.0
-4.0,30,6560.516612,1.0
-30.0,30,6562.237187,0.0
-30.0,30,6564.224553,0.0
-30.0,30,6566.028763,0.0
-30.0,30,6567.656451,0.0
-30.0,30,6569.220777,0.0
-30.0,30,6570.901371,0.0
-30.0,30,6572.520331,0.0
-9.0,30,6574.200255,1.0
-11.0,30,6575.867616,1.0
-30.0,30,6577.608859,0.0
-9.0,30,6579.259124,1.0
-30.0,30,6580.846688,0.0
-30.0,30,6582.411078,0.0
-30.0,30,6584.090437,0.0
-30.0,30,6585.688705,0.0
-30.0,30,6587.239236,0.0
-30.0,30,6588.83235,0.0
-30.0,30,6590.651567,0.0
-30.0,30,6592.374374,0.0
-8.0,30,6594.060061,1.0
-9.0,30,6595.650057,1.0
-30.0,30,6597.29408,0.0
-30.0,30,6598.922879,0.0
-30.0,30,6600.686758,0.0
-30.0,30,6602.398443,0.0
-30.0,30,6604.046433,0.0
-30.0,30,6605.705582,0.0
-30.0,30,6607.326848,0.0
-9.0,30,6609.03553,1.0
-9.0,30,6610.699448,1.0
-30.0,30,6612.44625,0.0
-9.0,30,6614.139132,1.0
-7.0,30,6615.784013,1.0
-5.0,30,6617.398241,1.0
-30.0,30,6619.095035,0.0
-9.0,30,6621.105839,1.0
-30.0,30,6623.055146,0.0
-6.0,30,6624.866467,1.0
-7.0,30,6626.649014,1.0
-5.0,30,6628.582424,1.0
-10.0,30,6630.67983,1.0
-30.0,30,6632.499086,0.0
-12.0,30,6634.381803,1.0
-30.0,30,6636.197142,0.0
-30.0,30,6638.359351,0.0
-6.0,30,6641.095015,1.0
-30.0,30,6643.17876,0.0
-30.0,30,6645.089599,0.0
-10.0,30,6647.007592,1.0
-7.0,30,6648.940375,1.0
-30.0,30,6650.801234,0.0
-30.0,30,6652.650265,0.0
-30.0,30,6654.470469,0.0
-30.0,30,6656.319477,0.0
-11.0,30,6658.180157,1.0
-30.0,30,6660.058199,0.0
-11.0,30,6661.931974,1.0
-30.0,30,6663.797263,0.0
-30.0,30,6665.673071,0.0
-30.0,30,6667.548965,0.0
-30.0,30,6669.411731,0.0
-9.0,30,6671.314141,1.0
-7.0,30,6673.140615,1.0
-30.0,30,6675.011708,0.0
-30.0,30,6676.857392,0.0
-30.0,30,6678.710963,0.0
-21.0,30,6680.571051,0.0
-12.0,30,6682.459308,1.0
-6.0,30,6684.344988,1.0
-9.0,30,6686.194793,1.0
-5.0,30,6688.087483,1.0
-30.0,30,6689.905295,0.0
-7.0,30,6691.637912,1.0
-9.0,30,6693.393178,1.0
-6.0,30,6695.081286,1.0
-8.0,30,6696.742954,1.0
-30.0,30,6698.398983,0.0
-30.0,30,6700.069668,0.0
-30.0,30,6701.725986,0.0
-8.0,30,6703.265415,1.0
-30.0,30,6704.767881,0.0
-30.0,30,6706.266121,0.0
-11.0,30,6707.730285,1.0
-8.0,30,6709.199141,1.0
-4.0,30,6710.715261,1.0
-13.0,30,6712.273419,1.0
-30.0,30,6713.846823,0.0
-8.0,30,6715.434083,1.0
-30.0,30,6717.009729,0.0
-30.0,30,6718.53597,0.0
-30.0,30,6720.03695,0.0
-6.0,30,6721.471521,1.0
-5.0,30,6722.937837,1.0
-11.0,30,6724.39988,1.0
-30.0,30,6725.782373,0.0
-30.0,30,6727.162386,0.0
-11.0,30,6728.533995,1.0
-30.0,30,6729.941944,0.0
-15.0,30,6731.355783,1.0
-30.0,30,6732.741466,0.0
-6.0,30,6734.130989,1.0
-14.0,30,6735.587053,1.0
-30.0,30,6737.040508,0.0
-3.0,30,6738.540057,1.0
-7.0,30,6740.044493,1.0
-30.0,30,6741.527266,0.0
-8.0,30,6743.009418,1.0
-30.0,30,6744.499683,0.0
-30.0,30,6745.997121,0.0
-30.0,30,6747.470775,0.0
-8.0,30,6748.937289,1.0
-11.0,30,6750.339227,1.0
-30.0,30,6751.72125,0.0
-30.0,30,6753.112612,0.0
-30.0,30,6754.50537,0.0
-30.0,30,6755.834422,0.0
-6.0,30,6757.143393,1.0
-30.0,30,6758.483491,0.0
-7.0,30,6759.816216,1.0
-10.0,30,6761.12167,1.0
-6.0,30,6762.420842,1.0
-7.0,30,6763.685837,1.0
-30.0,30,6764.958727,0.0
-30.0,30,6766.225307,0.0
-30.0,30,6767.497228,0.0
-9.0,30,6768.801302,1.0
-15.0,30,6770.119203,1.0
-11.0,30,6771.422474,1.0
-4.0,30,6772.710481,1.0
-10.0,30,6773.989802,1.0
-6.0,30,6775.264693,1.0
-30.0,30,6776.495427,0.0
-8.0,30,6777.720659,1.0
-10.0,30,6778.982364,1.0
-5.0,30,6780.210778,1.0
-5.0,30,6781.443939,1.0
-30.0,30,6782.682843,0.0
-7.0,30,6784.032705,1.0
-10.0,30,6785.337286,1.0
-30.0,30,6786.602702,0.0
-8.0,30,6787.887963,1.0
-11.0,30,6789.182568,1.0
-9.0,30,6790.470011,1.0
-26.0,30,6791.707455,0.0
-30.0,30,6792.972558,0.0
-30.0,30,6794.219797,0.0
-30.0,30,6795.476646,0.0
-30.0,30,6796.710092,0.0
-7.0,30,6797.951853,1.0
-6.0,30,6799.190745,1.0
-30.0,30,6800.418691,0.0
-30.0,30,6801.687292,0.0
-10.0,30,6802.930933,1.0
-8.0,30,6804.175384,1.0
-30.0,30,6805.414319,0.0
-30.0,30,6806.690284,0.0
-30.0,30,6807.919,0.0
-12.0,30,6809.23439,1.0
-7.0,30,6810.518251,1.0
-5.0,30,6811.775155,1.0
-30.0,30,6813.032268,0.0
-30.0,30,6814.291018,0.0
-15.0,30,6815.532204,1.0
-13.0,30,6816.820997,1.0
-7.0,30,6818.133869,1.0
-30.0,30,6819.364339,0.0
-30.0,30,6820.593179,0.0
-30.0,30,6821.908946,0.0
-10.0,30,6823.113026,1.0
-30.0,30,6824.356231,0.0
-30.0,30,6825.581764,0.0
-30.0,30,6826.795248,0.0
-30.0,30,6828.028113,0.0
-30.0,30,6829.252167,0.0
-30.0,30,6830.46863,0.0
-5.0,30,6831.70032,1.0
-9.0,30,6832.996925,1.0
-4.0,30,6834.234879,1.0
-3.0,30,6835.486253,1.0
-11.0,30,6836.812708,1.0
-30.0,30,6838.045966,0.0
-30.0,30,6839.286259,0.0
-30.0,30,6840.533575,0.0
-8.0,30,6841.881397,1.0
-5.0,30,6843.129319,1.0
-30.0,30,6844.365904,0.0
-6.0,30,6845.603806,1.0
-30.0,30,6846.843663,0.0
-12.0,30,6848.093043,1.0
-30.0,30,6849.351333,0.0
-10.0,30,6850.587008,1.0
-13.0,30,6851.835051,1.0
-9.0,30,6853.066703,1.0
-30.0,30,6854.405252,0.0
-30.0,30,6855.801002,0.0
-8.0,30,6857.142014,1.0
-30.0,30,6858.368781,0.0
-30.0,30,6859.642612,0.0
-8.0,30,6860.906912,1.0
-30.0,30,6862.129259,0.0
-30.0,30,6863.349278,0.0
-9.0,30,6864.662413,1.0
-14.0,30,6865.902353,1.0
-11.0,30,6867.148536,1.0
-30.0,30,6868.397012,0.0
-8.0,30,6869.666831,1.0
-16.0,30,6870.924787,1.0
-9.0,30,6872.170822,1.0
-10.0,30,6873.407138,1.0
-9.0,30,6874.659863,1.0
-5.0,30,6875.882256,1.0
-30.0,30,6877.103201,0.0
-30.0,30,6878.337323,0.0
-14.0,30,6879.605393,1.0
-30.0,30,6880.885887,0.0
-30.0,30,6882.139533,0.0
-15.0,30,6883.413802,0.0
-30.0,30,6884.683079,0.0
-8.0,30,6885.990429,1.0
-30.0,30,6887.231399,0.0
-30.0,30,6888.453635,0.0
-30.0,30,6889.711653,0.0
-30.0,30,6890.940941,0.0
-7.0,30,6892.204615,1.0
-30.0,30,6893.484494,0.0
-7.0,30,6894.733885,1.0
-30.0,30,6895.962578,0.0
-7.0,30,6897.278121,1.0
-30.0,30,6898.533725,0.0
-8.0,30,6899.804199,1.0
-7.0,30,6901.10951,1.0
-30.0,30,6902.460038,0.0
-30.0,30,6903.767773,0.0
-3.0,30,6905.074847,1.0
-8.0,30,6906.41566,1.0
-30.0,30,6907.737936,0.0
-7.0,30,6909.103992,1.0
-9.0,30,6910.456887,1.0
-30.0,30,6911.751377,0.0
-9.0,30,6913.049551,1.0
-9.0,30,6914.347137,1.0
-10.0,30,6915.65591,1.0
-14.0,30,6916.969406,1.0
-6.0,30,6918.269404,1.0
-8.0,30,6919.600537,1.0
-4.0,30,6920.851496,1.0
-5.0,30,6922.097723,1.0
-30.0,30,6923.371993,0.0
-10.0,30,6924.741828,1.0
-16.0,30,6926.114123,1.0
-9.0,30,6927.48648,1.0
-13.0,30,6936.066222,1.0
-8.0,30,6937.479124,1.0
-30.0,30,6938.764184,0.0
-8.0,30,6940.058774,1.0
-30.0,30,6941.328747,0.0
-9.0,30,6942.657578,1.0
-14.0,30,6943.994174,1.0
-30.0,30,6945.287045,0.0
-8.0,30,6946.597054,1.0
-7.0,30,6947.906545,1.0
-30.0,30,6949.222201,0.0
-7.0,30,6950.536621,1.0
-30.0,30,6951.854534,0.0
-30.0,30,6953.165645,0.0
-7.0,30,6954.60035,1.0
-10.0,30,6955.970173,1.0
-8.0,30,6957.324987,1.0
-30.0,30,6958.651217,0.0
-6.0,30,6960.078721,1.0
-5.0,30,6961.386409,1.0
-30.0,30,6962.715562,0.0
-6.0,30,6964.049261,1.0
-8.0,30,6965.421019,1.0
-30.0,30,6966.7974,0.0
-30.0,30,6968.169416,0.0
-30.0,30,6969.605466,0.0
-30.0,30,6971.027304,0.0
-30.0,30,6972.46223,0.0
-30.0,30,6973.851792,0.0
-7.0,30,6975.233271,1.0
-30.0,30,6976.627985,0.0
-30.0,30,6978.032269,0.0
-2.0,30,6979.446459,1.0
-30.0,30,6980.904246,0.0
-9.0,30,6982.375804,1.0
-30.0,30,6983.856964,0.0
-8.0,30,6985.354256,1.0
-30.0,30,6986.828529,0.0
-30.0,30,6988.279031,0.0
-15.0,30,6989.663562,1.0
-30.0,30,6991.060109,0.0
-6.0,30,6992.446999,1.0
-9.0,30,6993.922932,1.0
-30.0,30,6995.339436,0.0
-12.0,30,6996.793001,1.0
-30.0,30,6998.191545,0.0
-6.0,30,6999.592398,1.0
-9.0,30,7000.992435,1.0
-30.0,30,7002.402365,0.0
-30.0,30,7003.777671,0.0
-2.0,30,7005.164937,1.0
-30.0,30,7006.546983,0.0
-11.0,30,7007.946474,1.0
-9.0,30,7009.445407,1.0
-30.0,30,7010.835824,0.0
-9.0,30,7012.244228,1.0
-10.0,30,7013.675708,1.0
-30.0,30,7015.076329,0.0
-30.0,30,7016.420782,0.0
-30.0,30,7017.787593,0.0
-30.0,30,7019.17887,0.0
-7.0,30,7020.566796,1.0
-30.0,30,7021.960916,0.0
-11.0,30,7023.361281,1.0
-30.0,30,7024.759202,0.0
-7.0,30,7026.206991,1.0
-30.0,30,7027.612167,0.0
-7.0,30,7028.996158,1.0
-30.0,30,7030.41742,0.0
-30.0,30,7031.81316,0.0
-5.0,30,7033.293854,1.0
-8.0,30,7034.754784,1.0
-9.0,30,7036.117078,1.0
-8.0,30,7037.513791,1.0
-11.0,30,7038.925801,1.0
-30.0,30,7040.288351,0.0
-6.0,30,7041.686988,1.0
-30.0,30,7043.07579,0.0
-6.0,30,7044.491793,1.0
-29.0,30,7045.963616,0.0
-2.0,30,7047.377409,1.0
-5.0,30,7048.730312,1.0
-9.0,30,7050.216259,1.0
-30.0,30,7051.626629,0.0
-30.0,30,7052.966872,0.0
-30.0,30,7054.330163,0.0
-30.0,30,7055.724373,0.0
-30.0,30,7057.234866,0.0
-10.0,30,7058.626266,1.0
-10.0,30,7060.03062,1.0
-30.0,30,7061.406727,0.0
-30.0,30,7062.719175,0.0
-9.0,30,7064.160681,1.0
-30.0,30,7065.577992,0.0
-6.0,30,7066.891889,1.0
-9.0,30,7068.233079,1.0
-30.0,30,7069.566138,0.0
-7.0,30,7070.939939,1.0
-30.0,30,7072.278134,0.0
-9.0,30,7073.654598,1.0
-11.0,30,7074.956225,1.0
-10.0,30,7076.21197,1.0
-14.0,30,7077.53675,1.0
-30.0,30,7078.755745,0.0
-4.0,30,7079.995634,1.0
-7.0,30,7081.2139,1.0
-8.0,30,7082.466524,1.0
-7.0,30,7083.675288,1.0
-30.0,30,7084.863319,0.0
-30.0,30,7086.069355,0.0
-30.0,30,7087.280782,0.0
-30.0,30,7088.505929,0.0
-10.0,30,7089.749796,1.0
-30.0,30,7090.970352,0.0
-30.0,30,7092.207716,0.0
-30.0,30,7093.395945,0.0
-7.0,30,7094.6075,1.0
-30.0,30,7095.772938,0.0
-30.0,30,7096.942016,0.0
-30.0,30,7098.118405,0.0
-10.0,30,7099.288654,1.0
